101,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,1,1,1,2,1,2,2,2,1,1,1,2,1,2,1,2,1,1,1,1,1,2,1,2,1,2,1,2,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,2,2,1,1,2,1,1,1,1,1,1,1,2,1,1,1,2,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,2,2,1,2,1,2,1,1,1,2,1,1,1,2,2,2,1,1,2,1,2,1,1,1,1,1,2,1,2,1,2,1,2,1,2,2,2,1,2,2,1,1,1,1,1,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,1,2,2,1,2,2,1,2,1,2,1,2,2,1,2,2,2,1,1,1,1,1,2,1,2,2,1,1,1,2,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,2,2,1,2,2,2,1,1,2,2,2,2,1,2,2,2,1,2,2,2,2,1,1,2,2,1,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,1,2,2,1,2,1,2,2,1,2,1,1,1,2,2,1,2,1,2,1,2,1,2,1,2,1,2,2,1,2,1,2,1,1,2,2,1,1,2,1,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,1,2,1,2,2,1,1,2,2,2,2,2,2,2,2,1,2,1,2,1,2,2,2,1,2,2,1,1,1,2,1,1,2,1,2,1,1,2,2,2,2,1,1
102,1,1,2,2,1,2,1,2,2,2,2,1,2,1,2,1,2,1,2,1,1,1,2,2,1,2,2,1,1,2,1,2,2,2,2,1,2,2,1,2,2,1,1,2,2,1,1,2,2,2,1,1,2,1,1,1,1,1,1,2,1,2,1,1,2,1,2,2,2,2,2,1,1,1,1,2,2,2,2,1,1,1,1,2,2,2,2,2,1,1,2,1,1,2,1,1,1,2,1,1,1,2,2,2,1,1,2,1,1,1,2,1,2,1,2,1,1,2,2,2,1,1,2,1,2,2,2,1,2,2,2,1,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,2,2,2,1,2,1,1,2,1,2,1,1,2,1,2,2,1,2,1,2,1,1,2,2,1,2,1,2,2,2,1,1,2,2,2,2,2,1,1,1,2,1,2,1,1,2,2,2,1,2,1,2,1,1,1,1,1,1,1,2,2,2,1,2,1,1,2,2,2,1,2,2,1,2,1,1,1,1,1,2,1,2,1,1,2,1,2,1,1,2,2,2,1,2,2,2,1,1,2,1,1,1,1,2,1,2,1,2,2,1,1,2,1,1,2,2,1,1,2,1,1,2,2,2,1,1,1,1,2,1,2,1,2,1,2,1,2,2,1,2,2,1,1,1,1,2,1,1,2,1,1,1,1,1,2,1,2,2,2,2,1,2,2,1,2,2,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,1,2,2,2,1,1,1,2,1,2,1,1,2,2,1,1,1,2,2,2,1,2,1,2,2,1,1,2,1,2,2,2,1,2,1,2,1,1,1,1,2,1,2,2,1,2,2,2,1,1,2,2,1,1,2,2,1,1,1,2,2,1,2,1,2,2,2,1,1,1,2,1,1,2,1,1,2,2,1,2,1,1,2,1,1,2,2,1,1,1,1,2,2,1,1,1,1,2,1,1,2,2,1,1,1,2,1,2,2,2,1,2,2,1,1,2,1,2,2,1,2,1,1,1,1,2,2,2,2,1,1,2,2,1,1,1,1,2,2,2,1,1,2,2,1,2,2,2,1,1,2,1,1,2,1,1,1,2,2,2,1,1,1,2,1,1,1,1,2,2,2,2,2,2,1,2,1,2,1,1,2,2,1,2,1,1,1,2,2,1,1,1,2,2,2,1,2,1,1,1,2,1,2,1,2,2,1,2,1,2,2,1,1,1,1,2,2,2,1,1,1,1,1,2,2,2,2,1,1,1,2,2,2,1,2,1,1,1,2,1,1,2,2,2,2,2,2,1,1,2,1,2,1,1,1,2,1,1,2,1,1,1,2,2,2,2,2,2,1,1,1,1,1,2,1,1,2,1,2,1,1,2,2,1,2
103,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,2,2,2,2,2,2,2,1,2,1,1,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,2,2,1,2,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,2,2,1,1,2,2,1,1,1,1,1,1,2,1,1,2,2,2,2,2,1,2,1,2,1,2,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,2,1,1,1,2,2,2,1,2,2,1,2,2,1,2,2,1,1,1,2,1,1,2,2,1,1,2,1,2,1,1,2,1,1,1,2,2,2,2,1,2,2,2,1,2,1,2,2,2,2,2,2,1,2,1,2,2,1,2,2,2,1,1,1,1,2,2,1,1,2,2,2,2,2,1,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,1,2,1,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,2,2,1,1,2,1,2,1,2,1,1,1,1,1,1,2,1,1,2,1,2,1,1,2,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,1,2,1,2,2,2,2,1,1,2,2,2,2,2,1,2,2,2,1,1,2,1,1,1,1,2,2,2,1,2,2,2,1,2,1,2,1,1,2,1,1,2,1,2,1,2,1,2,1,2,2,1,2,2,2,2,2,2,1,1,1,2,2,1,1,2,1,2,2,1,2,1,1,2,2,2,2,2,1,2,1,2,2,1,2,2,2,2,2,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,2,1,1,1,1,1,1,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,1,2,1,2,2,2,2,1,2,2,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,1,2,1,2,2,2,2,2
106,1,2,2,2,1,1,1,1,2,1,1,1,1,1,1,2,1,2,1,1,2,1,2,2,1,1,1,2,1,1,2,1,2,1,2,1,1,1,1,2,2,2,1,1,2,1,1,2,1,1,2,2,2,2,2,1,1,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,2,2,1,2,2,2,1,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,1,2,1,2,2,1,1,2,2,2,1,2,1,2,1,1,1,2,1,2,1,2,2,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,1,2,1,1,2,1,1,2,2,1,2,1,2,1,2,1,2,1,1,2,1,1,1,1,2,1,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,1,2,1,1,1,2,1,2,1,1,2,2,2,2,2,2,1,1,1,2,1,2,1,2,1,1,2,2,2,2,1,2,1,2,1,2,2,2,2,2,2,2,2,1,2,1,1,1,2,2,2,2,1,2,1,1,1,2,2,1,2,1,2,2,2,2,2,1,1,2,2,2,2,1,1,1,2,1,1,2,1,2,2,2,2,2,2,1,2,1,2,2,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2,1,1,1,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,2,2,1,2,2,2,1,1,2,2,2,2,2,1,2,1,1,2,1,2,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,2,1,1,1,1,1,2,1,2,1,1,2,1,2,1,1,2,1,1,1,1,1,2,2,2,2,2,2,1,1,2,1,2,2,2,2,2,1,1,2,1,2,1,2,2,2,1,1,1,1,2,1,2,1,1,1,1,1,2,1,1,1,1,1,1,2,1,2,1,2,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,2,1,1,2,1,1,2,2,1,2,2,1,1,2,1,2,1,2,2,2,1,2,2,2,2,1,1,1,2,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,2,2,1,1,2,2,2,2,2,2,2,1,1,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,1,1,2,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,2,1,2,1,1,2,2,2,2,1,1,1,1,2,2,2,1,1,1,1,1,2,2,1,1,1
109,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,1,2,2,2,2,2,2,1,2,1,1,1,2,2,1,2,2,2,2,2,1,1,2,1,2,1,2,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,2,1,1,1,1,2,1,2,2,1,1,1,1,2,2,2,2,2,2,2,2,1,2,1,2,2,1,2,1,1,2,2,2,1,2,2,2,2,1,1,2,2,1,2,1,1,2,2,1,1,2,2,2,2,1,2,2,2,1,2,2,1,1,2,1,2,2,2,2,2,2,1,2,1,1,1,2,1,2,2,2,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,2,2,2,1,2,1,1,1,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,1,1,2,2,1,2,2,2,2,1,2,2,2,2,1,1,1,2,2,2,1,1,2,2,1,2,2,2,2,2,1,2,2,1,2,1,1,1,2,2,1,2,2,2,2,1,1,1,2,2,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,2,1,1,2,1,2,2,1,1,1,1,1,1,2,2,1,1,2,1,1,2,2,1,1,1,1,1,2,1,1,1,1,1,2,1,1,2,2,1,2,2,2,1,1,1,1,2,2,2,2,2,2,2,1,1,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,2,1,1,1,1,2,1,1,1,1,1,1,2,1,2,1,2,2,2,2,2,2,2,2,1,2,1,2,1,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,1,2,2,2,1,2,1,1,1,2,2,2,2,2,2,2,1,1,2,2,2,1,2,1,1,2,1,2,1,2,2,1,2,2,2,1,2,2,2,1,2,1,2,1,2,2,1,2,2,2,2,2,2,1,2,1,2,2,2,2,1,2,1,2,1,2,2,1,2,2,2,2,1,2,2
108,1,1,2,1,2,2,1,2,2,1,1,1,1,2,2,1,2,2,1,1,1,2,1,2,2,2,2,1,1,1,1,1,2,1,1,2,1,1,2,2,2,2,2,2,1,2,1,2,2,2,2,1,1,1,1,2,2,1,2,1,1,1,2,1,2,2,1,2,2,2,2,1,2,1,1,2,1,1,2,1,1,2,2,2,1,2,1,1,2,1,1,2,1,1,2,2,2,1,2,2,2,1,2,2,1,1,1,2,1,1,1,2,1,1,2,1,1,1,2,2,2,2,2,1,2,2,2,1,1,2,2,2,2,1,1,1,2,2,1,2,2,2,1,1,1,2,1,1,2,1,2,1,2,2,1,1,1,2,1,2,2,2,2,2,2,2,2,2,1,1,2,1,1,2,1,2,2,2,1,2,1,1,2,2,1,2,1,2,1,2,2,1,2,1,1,2,2,1,2,1,1,1,2,2,1,2,1,2,1,2,2,1,2,2,1,1,2,2,1,2,1,1,1,2,2,1,2,2,1,2,2,2,2,1,1,1,2,2,2,2,1,1,2,2,2,1,1,2,1,1,1,2,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,2,1,1,2,2,1,1,2,2,2,2,2,2,1,2,2,1,1,1,1,2,1,2,2,1,1,2,2,2,1,2,1,1,1,2,2,1,1,1,1,2,2,2,2,1,1,1,1,1,2,2,2,1,1,2,1,2,1,1,2,1,2,2,2,2,2,1,2,1,2,1,2,1,2,2,1,1,2,1,1,1,2,1,1,1,1,1,2,2,1,2,2,2,2,1,2,1,1,2,1,2,1,2,2,1,2,2,2,1,2,1,2,1,1,2,1,2,2,2,1,1,2,1,1,2,2,1,2,2,2,1,1,2,2,1,1,2,1,2,1,2,1,2,2,1,1,1,2,2,1,2,2,2,1,1,2,2,1,1,2,1,2,1,1,1,2,1,1,2,1,2,1,2,2,1,1,2,2,2,2,2,2,1,1,1,2,1,2,1,1,1,2,1,2,2,2,1,1,1,1,1,2,1,2,2,2,2,1,1,2,2,2,1,2,1,1,2,2,1,2,2,1,1,1,2,1,2,2,2,2,1,1,2,1,2,1,2,1,1,2,1,1,2,1,1,1,2,2,2,2,1,2,1,2,2,1,1,1,2,1,1,2,2,1,1,1,2,1,2,2,2,2,1,1,2,2,1,2,1,2,1,2,1,1,1,2,2,1,2,2,1,1,1,2,1,1,2,2,2,2,2,1,1,2,2,2,2,1,2,1,1,1,2,1,1,1,2,2,1,1,2,1,2,2,1,2,2,1,1,2,1,1,2,1,2,1,2,1,1,1,2,2,2,1,1,2
113,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,2,1,2,2,2,2,2,1,1,2,1,2,1,2,2,1,2,1,2,1,2,2,1,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,1,2,2,2,1,2,1,1,1,2,1,1,1,2,1,1,2,1,1,1,1,2,2,1,1,2,1,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,1,1,2,2,1,2,1,1,1,1,2,2,1,1,1,2,1,2,2,2,1,1,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,1,1,1,1,1,1,1,2,1,2,1,1,1,2,2,1,1,1,2,1,1,1,1,1,1,2,2,2,2,2,1,1,2,1,2,2,2,1,2,1,1,2,2,2,1,1,1,2,2,2,1,1,1,2,2,2,2,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,2,1,2,1,1,2,2,2,2,2,1,1,1,2,2,1,1,2,2,2,1,1,1,2,2,1,1,2,1,2,1,2,1,2,1,2,1,2,2,1,2,2,1,2,1,1,1,1,2,2,2,1,1,1,1,1,1,1,2,1,1,2,2,1,1,1,2,2,1,1,2,1,2,2,1,1,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,1,2,2,2,1,1,2,1,2,1,2,1,2,2,2,2,1,2,1,1,1,1,2,2,1,2,2,2,1,1,2,1,2,1,1,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,1,2,1,2,1,1,1,1,1,2,1,2,1,2,2,2,1,1,1,2,2,2,1,1,2,2,1,1,1,2,2,2,2,1,2,1,2,2,1,1,1,1,1,1,2,2,2,2,1,2,1,2,2,1,1,2,1,1,1,1,1,1,2,2,1,1,1,1,2,2,1,2,2,1,2,2,2,2,2,1,2,1,2,1,1,2,2,1,1,2,1,2,2,2,2
118,1,1,2,2,2,1,2,2,1,2,2,1,1,2,1,1,2,2,2,1,2,1,2,2,2,2,1,2,1,2,1,1,1,2,1,1,2,2,1,1,2,1,1,1,1,1,2,1,2,1,1,2,2,1,2,1,1,1,2,2,1,1,1,2,2,1,1,1,2,1,1,2,2,1,2,1,1,1,2,1,2,2,1,1,2,1,2,1,2,2,1,1,2,2,1,2,1,1,2,2,1,2,2,2,2,2,1,1,2,1,1,2,2,1,2,2,2,1,1,2,2,1,1,2,2,1,2,2,1,1,1,2,2,1,1,1,1,2,2,2,1,2,1,2,1,2,1,1,2,1,2,1,1,1,1,1,1,1,2,1,1,2,1,2,1,2,1,2,2,1,2,1,2,1,2,2,2,2,1,2,2,2,1,1,2,2,1,2,2,1,2,2,2,1,2,2,1,1,1,2,2,2,2,2,1,1,1,2,2,2,2,2,1,2,1,2,2,2,2,1,1,2,2,2,2,1,2,2,2,1,2,1,1,2,2,1,1,1,1,1,2,2,2,2,2,2,1,2,2,2,2,1,2,1,2,2,2,2,1,1,2,2,2,1,2,1,2,2,1,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,1,1,2,2,1,1,2,2,2,2,1,1,2,1,2,2,1,2,1,1,2,2,1,1,2,2,1,2,1,1,2,1,2,2,1,2,2,1,1,2,2,2,2,1,1,2,2,2,2,1,2,2,1,1,2,2,1,2,2,1,2,1,1,2,2,1,2,2,1,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,1,2,1,1,1,2,1,2,2,2,1,1,1,1,2,1,1,1,2,1,2,2,2,1,2,1,2,1,2,2,1,2,2,1,1,2,1,2,1,2,1,2,1,1,1,2,1,1,2,2,1,2,2,2,2,1,2,1,2,1,2,2,1,2,1,1,2,2,2,1,1,2,1,2,2,1,2,2,2,1,1,1,2,1,2,2,1,2,2,1,1,1,2,2,1,2,2,1,2,2,1,1,1,2,1,2,2,2,1,2,2,1,2,1,2,2,2,2,2,1,2,2,1,1,2,1,1,2,1,1,2,1,2,2,2,1,1,2,2,1,2,2,2,2,2,1,2,2,2,1,2,2,1,1,1,2,1,2,2,2,1,1,2,1,2,2,2,1,1,1,2,1,2,1,1,2,1,2,2,2,1,2,2,2,2,1,1,2,2,1,1,2,2,1,2,1,1,2,1,2,1,1,2,2,1,2,1,2,1,2,1,1,2,1,2,2,1,1,2,2,1,2,2,1,1,2,1,1,2,2,1,1,1,2,1,2,1,2,2
117,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,1,2,1,2,2,1,2,1,1,1,2,1,1,2,1,2,2,1,1,2,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2,1,2,1,1,1,2,2,2,1,2,1,2,2,2,1,2,1,2,2,2,2,1,1,1,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,1,1,1,2,2,2,2,1,1,1,1,2,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,1,2,1,2,1,2,1,1,1,2,2,1,2,2,1,2,2,1,2,1,1,1,1,2,1,2,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,2,2,2,2,1,1,2,2,1,2,1,2,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,1,1,1,2,1,1,2,2,1,1,1,2,2,2,1,2,1,1,2,2,1,2,1,1,1,2,2,2,2,1,2,1,1,1,2,1,2,1,2,1,2,1,1,2,2,1,1,2,1,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,1,1,2,2,2,2,1,2,1,1,2,2,1,2,2,2,2,2,2,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,2,2,1,1,2,1,1,2,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,2,2,1,2,1,1,1,2,1,1,2,1,1,1,1,1,2,2,1,1,1,1,1,2,1,1,1,2,1,2,1,2,1,2,1,2,2,1,1,1,1,2,1,1,2,1,1,2,2,1,1,2,1,1,1,2,2,2,2,1,2,2,1,1,2,2,1,2,2,2,1,2,1,2,2,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1
114,1,2,1,1,1,1,2,1,1,2,2,1,2,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,1,1,2,2,2,1,1,2,1,1,2,1,2,2,2,1,2,1,2,2,2,1,2,1,1,2,2,1,1,2,2,1,2,1,1,1,1,2,1,2,2,2,2,1,2,1,2,2,2,2,1,1,1,2,2,2,2,2,2,2,1,1,1,1,2,1,1,1,2,2,2,1,2,2,1,1,2,2,2,2,1,2,2,1,1,1,2,1,2,1,2,2,2,1,2,2,1,1,2,1,2,1,2,1,2,1,2,2,1,1,1,2,1,2,2,1,1,2,2,2,1,1,2,2,2,1,1,1,2,2,2,2,1,1,2,2,2,2,1,1,2,1,2,1,1,1,1,2,1,2,2,1,1,2,1,1,2,1,2,2,1,2,1,1,1,1,1,1,2,1,1,1,1,2,1,2,1,2,1,2,1,2,2,2,1,2,1,1,1,2,2,1,2,2,2,1,2,2,2,2,1,1,1,1,2,2,1,1,1,2,1,2,1,2,1,1,2,1,1,1,1,2,2,2,2,2,1,2,1,2,2,2,2,1,1,1,2,2,2,1,2,2,1,1,2,2,1,1,2,2,1,1,1,1,1,2,1,1,2,2,1,1,2,2,2,1,2,1,2,2,1,1,2,1,1,1,2,1,1,2,2,1,2,2,2,1,1,2,1,1,2,2,2,1,1,1,1,2,1,2,1,2,2,2,2,1,2,2,1,1,2,2,2,2,1,1,2,1,1,1,2,1,2,1,1,1,2,2,1,2,2,2,1,2,2,1,2,2,2,2,1,1,2,1,2,2,1,2,1,1,2,1,1,1,1,1,2,2,1,1,1,2,2,2,2,1,1,1,1,2,2,2,2,1,2,2,1,1,2,1,2,2,1,2,2,1,2,1,1,1,2,1,2,2,1,2,2,2,1,1,2,1,1,2,1,1,2,1,2,2,1,1,1,1,1,2,1,2,1,2,2,2,1,1,1,2,2,2,2,1,1,1,2,1,1,2,2,1,1,1,1,2,2,1,2,2,1,1,2,1,2,2,1,1,1,2,2,2,1,1,1,1,2,2,2,2,1,2,2,1,2,2,2,1,1,1,1,1,2,2,2,1,2,1,1,2,2,1,2,1,2,2,2,2,1,1,1,1,1,1,2,1,2,2,2,2,2,2,1,2,2,1,2,1,1,2,1,1,1,1,2,1,1,1,2,2,2,2,2,1,2,1,1,1,2,2,1,1,1,2,2,2,1,2,2,1,2,1,1,1,2,2,2,2,1,1,1,1,2,1,2,2,2,1,2,2,1,2,1,1,1,1,2,1,2,1,2,2,1,2,2,1,1,2,2,1,1,1
